date,ID_electricity_bus_shortage_output1,ID_hp_electricity_bus_shortage_output1,district_chp_electricity_bus_excess_input1,district_gas_bus_shortage_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_heat_sink_window-insulation_output1,ID_cooling_sink_input1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_battery_storage_capacity,ID_thermal_storage_capacity,ID_photovoltaic_electricity_source_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_ASCH_transformer_input1,ID_ASCH_transformer_input2,ID_ASCH_transformer_output1,ID_AbsCH_transformer_input1,ID_AbsCH_transformer_input2,ID_AbsCH_transformer_output1,ID_chp_transformer_input1,ID_chp_transformer_output1,ID_chp_transformer_output2,ID_Diameter65L_f0-c0_exergy_input1,district_heat_bus_Diameter65L_p0-f4_exergy_input1,district_heat_bus_Diameter65L_p0-f4_exergy_output1,ID_street1_Diameter65L_f1-f0_exergy_output1,ID_street1_Diameter65L_f0-f4_exergy_input1,ID_street1_Diameter65L_f0-f4_exergy_output1,ID_street1_Diameter65L_f4-f2_exergy_input1,district_heat_bus_dh_source_link_exergy_input1,district_heat_bus_dh_source_link_exergy_output1
2012-01-01 10:00:00,0.5726130712317041,1.053560421675024,327.9484935232912,936.9956957808321,0.580396114129899,3.592917112210804,0.9339187503772868,5.0,0.007783042898194859,0.007783042898194859,2.6,5.4,0.007783042898194859,2.0431014977938364,0.6158968640396812,2.6589983618335173,0.7944898346950408,0.20551016530495922,1.0,4.6430678466076705,0.2321533923303835,4.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 11:00:00,0.5909342416646558,1.0233242504439692,327.9484935232912,936.9956957808321,0.5909342416646558,3.425619419624491,0.8904325114461934,5.0,0.0,0.0,2.6,5.4,0.0,1.947968168628269,0.5872187395500285,2.5351869081782974,0.7960478814364429,0.2039521185635571,1.0,4.6430678466076705,0.2321533923303835,4.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 12:00:00,0.6528145260986068,1.0161042798031588,327.9484935232912,936.9956957808321,0.6528145260986068,3.377820078885545,0.8780078717515956,5.0,0.0,0.0,2.6,5.4,0.0,1.9207872174381073,0.5790249896958422,2.4998122071339495,0.7950741022230668,0.20492589777693315,1.0,4.6430678466076705,0.2321533923303835,4.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 13:00:00,0.6467713344791491,1.0147363207504905,327.9484935232912,936.9956957808321,0.6467713344791491,3.3618869653058963,0.8738663251867296,5.0,0.0,0.0,2.6,5.4,0.0,1.9117269003747202,0.5762937397444466,2.4880206401191667,0.7937108113243397,0.2062891886756603,1.0,4.6430678466076705,0.2321533923303835,4.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 14:00:00,0.5761009531441688,1.030929064616188,327.9484935232912,936.9956957808321,0.5761009531441688,3.457485646783789,0.8987156045759256,5.0,0.0,0.0,2.6,5.4,0.0,1.966088802755044,0.5926812394528196,2.5587700422078634,0.7939055671670152,0.20609443283298476,1.0,4.6430678466076705,0.2321533923303835,4.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 15:00:00,0.5235102029351693,1.0543441131996667,327.9484935232912,936.9956957808321,0.5235102029351693,3.6088502257904524,0.9380602969421528,5.0,0.0,0.0,2.6,5.4,0.0,2.0521618148572234,0.6186281139910765,2.6707899288482997,0.7964373931217934,0.20356260687820657,1.0,4.6430678466076705,0.2321533923303835,4.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 16:00:00,0.5254580084984655,1.0869290249276786,327.9484935232912,936.9956957808321,0.5254580084984655,3.815980702325887,0.9919004022854111,5.0,0.0,0.0,2.6,5.4,0.0,2.169945936681258,0.6541343633592178,2.824080300040476,0.7993587307619227,0.20064126923807732,1.0,4.6430678466076705,0.2321533923303835,4.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 17:00:00,0.6426260046905955,1.129847666702334,327.9484935232912,936.9956957808321,0.6426260046905955,4.062943962810443,1.0560943740408342,5.0,0.0,0.0,2.6,5.4,0.0,2.3103808511637607,0.6964687376058477,3.0068495887696085,0.7987744632338971,0.20122553676610283,1.0,4.6430678466076705,0.2321533923303835,4.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 18:00:00,0.830014888626176,1.151691851618212,327.9484935232912,936.9956957808321,0.830014888626176,4.166509201078161,1.0830144267124635,5.0,0.0,0.0,2.6,5.4,0.0,2.369272912075779,0.7142218622899185,3.0834947743656973,0.79468340300209,0.20531659699791,1.0,4.6430678466076705,0.2321533923303835,4.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 19:00:00,0.9343473455935075,1.1598892460678392,327.9484935232912,936.9956957808321,0.9343473455935075,4.198375428237458,1.0912975198421955,5.0,0.0,0.0,2.6,5.4,0.0,2.3873935462025533,0.7196843621927095,3.107077908395263,0.7919485084552538,0.20805149154474625,1.0,4.6430678466076705,0.2321533923303835,4.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 20:00:00,0.8402533537665795,1.1292966788398897,327.9484935232912,936.9956957808321,0.8402533537665795,4.007178065281672,1.041598961063803,5.0,0.0,0.0,2.6,5.4,0.0,2.2786697414419055,0.6869093627759636,2.965579104217869,0.7903904617138516,0.2096095382861484,1.0,4.655555555555555,0.23277777777777778,4.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 21:00:00,0.7040567955330165,1.0420891021609395,327.9484935232912,936.9956957808321,0.7040567955330165,3.489351873943087,0.9069986977056577,5.0,0.0,0.0,2.6,5.4,0.0,1.9842094368818188,0.5981437393556106,2.5823531762374294,0.7888324149724489,0.21116758502755104,1.0,4.655555555555555,0.23277777777777778,4.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 22:00:00,0.5826935258199407,0.8536305214376799,327.9484935232912,936.9956957808321,0.5826935258199407,2.382000480157495,0.6191612114474695,5.0,0.0,0.0,2.6,5.4,0.0,1.3545174009764014,0.40832186773362456,1.7628392687100258,0.7874691240737224,0.21253087592627762,1.0,4.655555555555555,0.23277777777777778,4.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
2012-01-01 23:00:00,0.4314639041363219,0.7418463633501112,327.9484935232912,936.9956957808321,0.4314639041363219,1.7367093801817188,0.4514285755703958,5.0,0.0,0.0,2.6,5.4,0.0,0.9875745599092156,0.2977062447021075,1.285280804611323,0.788637659129774,0.211362340870226,1.0,4.655555555555555,0.23277777777777778,4.0,936.9956957808321,327.9484935232912,515.3476326794577,0.5821873260287543,515.3476326794577,514.8818085973887,-259.0163711867822,-259.59855851281094,-260.45110017081214,254.43070842657656,515.3476326794577,515.3476326794577
