date,EFH_electricity_bus_shortage_output1,EFH_pv_bus_excess_input1,EFH_hp_electricity_bus_shortage_output1,EFH_pv_to_EFH_electricity_link_input1,EFH_pv_to_EFH_electricity_link_output1,EFH_electricity_to_EFH_hp_electricity_bus_input1,EFH_electricity_to_EFH_hp_electricity_bus_output1,EFH_electricity_sink_input1,EFH_heat_sink_input1,EFH_battery_storage_input1,EFH_battery_storage_output1,EFH_battery_storage_capacity,EFH_thermal_storage_input1,EFH_thermal_storage_output1,EFH_thermal_storage_capacity,EFH_GCHP_transformer_input1,EFH_GCHP_transformer_input2,EFH_GCHP_transformer_output1,EFH_ASHP_transformer_input1,EFH_ASHP_transformer_input2,EFH_ASHP_transformer_output1,EFH_photovoltaic_electricity_source_output1
2011-12-03 15:00:00,3.1415001460841276,0.0,0.0,0.0,0.0,2.607519739090255,2.607519739090255,0.5339804069938726,11.257389214832635,0.0,0.0,6.797199128905148,0.0,0.0,12.408163265306122,2.607519739090255,8.64986947574238,11.257389214832635,0.0,0.0,0.0,0.0
2011-12-03 16:00:00,2.5747252619139034,0.0,0.0,0.0,0.0,2.0387580932454687,2.0387580932454687,0.5359671686684347,12.201886722653061,0.0,0.0,6.797199128905148,0.0,3.4000000000000004,8.938775510204081,2.0387580932454687,6.763128629407592,8.80188672265306,0.0,0.0,0.0,0.0
2011-12-03 17:00:00,3.546809936156595,0.0,0.0,0.0,0.0,2.8913314113721875,2.8913314113721875,0.6554785247844075,12.482683279032106,0.0,0.0,6.797199128905148,0.0,0.0,8.938775510204081,2.8913314113721875,9.591351867659919,12.482683279032106,0.0,0.0,0.0,0.0
2011-12-03 18:00:00,1.185373279644168,0.0,0.0,0.0,0.0,2.0387580932454687,2.0387580932454687,0.8466151863986995,12.201886722653061,0.0,1.7000000000000002,5.0625052513541275,0.0,3.4000000000000004,5.469387755102041,2.0387580932454687,6.763128629407592,8.80188672265306,0.0,0.0,0.0,0.0
2011-12-03 19:00:00,1.2740541562332257,0.0,0.0,0.0,0.0,2.0210198637278483,2.0210198637278483,0.9530342925053776,12.125305843640595,0.0,1.7000000000000002,3.327811373803107,0.0,3.4000000000000004,2.0,2.0210198637278483,6.704285979912746,8.725305843640594,0.0,0.0,0.0,0.0
2011-12-03 20:00:00,1.9064839960731321,0.0,0.0,0.0,0.0,2.7494255752312213,2.7494255752312213,0.8570584208419111,11.87003624693237,0.0,1.7000000000000002,1.5931174962520867,0.0,0.0,2.0,2.7494255752312213,9.120610671701149,11.87003624693237,0.0,0.0,0.0,0.0
2011-12-03 21:00:00,3.2251410366007476,0.0,0.0,0.0,0.0,2.5070031051570707,2.5070031051570707,0.7181379314436769,10.823430900428656,0.0,0.0,1.5931174962520867,0.0,0.0,2.0,2.5070031051570707,8.316427795271586,10.823430900428656,0.0,0.0,0.0,0.0
2011-12-03 22:00:00,2.5810291023098673,0.0,0.0,0.0,0.0,1.9866817059735278,1.9866817059735278,0.5943473963363395,8.577058449396294,0.0,0.0,1.5931174962520867,0.0,0.0,2.0,1.9866817059735278,6.590376743422766,8.577058449396294,0.0,0.0,0.0,0.0
2011-12-03 23:00:00,2.113399500047942,0.0,0.0,0.0,0.0,1.6733063178288938,1.6733063178288938,0.44009318221904836,7.224129586842711,0.0,0.0,1.5931174962520867,0.0,0.0,2.0,1.6733063178288938,5.550823269013818,7.224129586842711,0.0,0.0,0.0,0.0
2011-12-04 00:00:00,0.37519230085001637,0.0,0.05947850852960203,0.0,0.0,0.0,0.0,0.37519230085001637,0.25678529308816733,0.0,0.0,1.5931174962520867,0.0,0.0,2.0,0.05947850852960203,0.19730678455856532,0.25678529308816733,0.0,0.0,0.0,0.0
2011-12-04 01:00:00,0.0,0.0,0.06377077203173825,0.0,0.0,0.0,0.0,0.27936925700767,0.2753161905275196,0.0,0.27936925700767,1.3080468258360969,0.0,0.0,2.0,0.06377077203173825,0.21154541849578135,0.2753161905275196,0.0,0.0,0.0,0.0
2011-12-04 02:00:00,0.25359229784540144,0.0,0.06806303553387448,0.0,0.0,0.0,0.0,0.25359229784540144,0.29384708796687187,0.0,0.0,1.3080468258360969,0.0,0.0,2.0,0.06806303553387448,0.2257840524329974,0.29384708796687187,0.0,0.0,0.0,0.0
2011-12-04 03:00:00,0.3374391171388382,0.0,0.0,0.0,0.0,0.09872206054913325,0.09872206054913325,0.2387170565897049,0.42621064110510243,0.0,0.0,1.3080468258360969,0.0,0.0,2.0,0.09872206054913325,0.3274885805559692,0.42621064110510243,0.0,0.0,0.0,0.0
2011-12-04 04:00:00,0.24849803714139576,0.0,0.17843552558880607,0.0,0.0,0.0,0.0,0.24849803714139576,0.7703558792645019,0.0,0.0,1.3080468258360969,0.0,0.0,2.0,0.17843552558880607,0.5919203536756958,0.7703558792645019,0.0,0.0,0.0,0.0
2011-12-04 05:00:00,0.0,0.0,0.40776503270294173,0.0,0.0,0.0,0.0,0.301885889319375,1.7604352567384667,0.0,0.301885889319375,1.0,0.0,0.0,2.0,0.40776503270294173,1.352670224035525,1.7604352567384667,0.0,0.0,0.0,0.0
2011-12-04 06:00:00,0.49872812292215346,0.0,0.5077134542526853,0.0,0.0,0.0,0.0,0.49872812292215346,2.1919404399690983,0.0,0.0,1.0,0.0,0.0,2.0,0.5077134542526853,1.684226985716413,2.1919404399690983,0.0,0.0,0.0,0.0
2011-12-04 07:00:00,0.6607765559165734,0.0,0.4617249167297972,0.0,0.0,0.0,0.0,0.6607765559165734,1.9933951102617526,0.0,0.0,1.0,0.0,0.0,2.0,0.4617249167297972,1.5316701935319554,1.9933951102617526,0.0,0.0,0.0,0.0
2011-12-04 08:00:00,0.0,1.0649403944988671,0.0,1.9400409659835993,1.9400409659835993,0.3722005636852415,0.3722005636852415,0.7215510861153607,1.606893535098119,0.8462893161829972,0.0,1.8462893161829972,0.0,0.0,2.0,0.3722005636852415,1.2346929714128776,1.606893535098119,0.0,0.0,0.0,3.0049813604824664
2011-12-04 09:00:00,0.0,0.3175954516421382,0.0,3.3577441879706886,3.3577441879706886,0.9238140483445939,0.9238140483445939,0.7339301396260944,1.5883626376587667,1.7000000000000002,0.0,3.5462893161829974,2.3999999999999986,0.0,4.399999999999999,0.9238140483445939,3.0645485893141715,3.9883626376587653,0.0,0.0,0.0,3.675339639612827
2011-12-04 10:00:00,0.0,0.0,0.0,3.49761201285177,3.49761201285177,1.0996420178841104,1.0996420178841104,0.7093248604257472,1.3474609709471872,1.6886451345419125,0.0,5.23493445072491,3.4000000000000004,0.0,7.799999999999999,1.0996420178841104,3.6478189530630774,4.747460970947188,0.0,0.0,0.0,3.49761201285177
2011-12-04 11:00:00,0.0,0.0,0.0,3.4603986364207624,3.4603986364207624,1.0830861443758706,1.0830861443758706,0.7231812495406426,1.2759846522525427,1.6541312425042491,0.0,6.889065693229159,3.4000000000000004,0.0,11.2,1.0830861443758706,3.5928985078766726,4.675984652252543,0.0,0.0,0.0,3.4603986364207624
2011-12-04 12:00:00,0.0,0.0,0.0,2.6772074074541496,2.6772074074541496,1.0585589243636637,1.0585589243636637,0.8040271669132122,1.1700938097419584,0.8146213161772737,0.0,7.7036870094064325,3.4000000000000004,0.0,14.6,1.0585589243636637,3.5115348853782953,4.570093809741959,0.0,0.0,0.0,2.6772074074541496
2011-12-04 13:00:00,0.0,0.40483167964979616,0.0,2.720662145015473,2.720662145015473,0.2428194781208495,0.2428194781208495,0.7778426668946231,1.0483193408547862,1.7000000000000002,0.0,9.403687009406433,0.0,0.0,14.6,0.2428194781208495,0.8054998627339367,1.0483193408547862,0.0,0.0,0.0,3.125493824665269
2011-12-04 14:00:00,0.0,0.0,0.0,2.2862859154042194,2.2862859154042194,1.0187021918438273,1.0187021918438273,0.6712707329668249,0.9980211906622585,0.5963129905935673,0.0,10.0,3.4000000000000004,0.0,18.0,1.0187021918438273,3.379318998818432,4.398021190662259,0.0,0.0,0.0,2.2862859154042194
2011-12-04 15:00:00,0.6051472290288314,0.0,0.21951861910925283,0.0,0.0,0.0,0.0,0.6051472290288314,0.9477230404697309,0.0,0.0,10.0,0.0,0.0,18.0,0.21951861910925283,0.728204421360478,0.9477230404697309,0.0,0.0,0.0,0.0
2011-12-04 16:00:00,0.584770186212809,0.0,0.24465901962176503,0.0,0.0,0.0,0.0,0.584770186212809,1.05626115404308,0.0,0.0,10.0,0.0,0.0,18.0,0.24465901962176503,0.811602134421315,1.05626115404308,0.0,0.0,0.0,0.0
2011-12-04 17:00:00,0.6239959936336524,0.0,0.0,0.0,0.0,0.0,0.0,0.6239959936336524,1.1303847438004893,0.0,0.0,10.0,0.0,1.1303847438004893,16.846546179795418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-04 18:00:00,0.7242510442884836,0.0,0.2808366691397704,0.0,0.0,0.0,0.0,0.7242510442884836,1.2124501467461921,0.0,0.0,10.0,0.0,0.0,16.846546179795418,0.2808366691397704,0.9316134776064218,1.2124501467461921,0.0,0.0,0.0,0.0
2011-12-04 19:00:00,0.8414190404806138,0.0,0.3157879576571654,0.0,0.0,0.0,0.0,0.8414190404806138,1.363344597323775,0.0,0.0,10.0,0.0,0.0,16.846546179795418,0.3157879576571654,1.0475566396666096,1.363344597323775,0.0,0.0,0.0,0.0
2011-12-04 20:00:00,0.8486019480732617,0.0,0.31885386015869127,0.0,0.0,0.0,0.0,0.8486019480732617,1.376580952637598,0.0,0.0,10.0,0.0,0.0,16.846546179795418,0.31885386015869127,1.0577270924789068,1.376580952637598,0.0,0.0,0.0,0.0
2011-12-04 21:00:00,0.8026007739160906,0.0,0.2710257811348876,0.0,0.0,0.0,0.0,0.8026007739160906,1.1700938097419584,0.0,0.0,10.0,0.0,0.0,16.846546179795418,0.2710257811348876,0.8990680286070708,1.1700938097419584,0.0,0.0,0.0,0.0
2011-12-04 22:00:00,0.736171614335857,0.0,0.1882464135936889,0.0,0.0,0.0,0.0,0.736171614335857,0.8127122162687358,0.0,0.0,10.0,0.0,0.0,16.846546179795418,0.1882464135936889,0.6244658026750469,0.8127122162687358,0.0,0.0,0.0,0.0
2011-12-04 23:00:00,0.5709647397049536,0.0,0.0,0.0,0.0,0.0,0.0,0.5709647397049536,0.3917961172891625,0.0,0.0,10.0,0.0,0.3917961172891625,16.446754223377905,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-12-05 00:00:00,0.29704634165056965,0.0,0.43123554562600946,0.0,0.0,0.0,0.0,0.29704634165056965,1.861764000327927,0.0,0.0,10.0,0.0,0.0,16.446754223377905,0.43123554562600946,1.4305284547019175,1.861764000327927,0.0,0.0,0.0,0.0
2011-12-05 01:00:00,0.21981734937784392,0.0,0.45777311766453316,0.0,0.0,0.0,0.0,0.21981734937784392,1.9763340926557995,0.0,0.0,10.0,0.0,0.0,16.446754223377905,0.45777311766453316,1.5185609749912663,1.9763340926557995,0.0,0.0,0.0,0.0
2011-12-05 02:00:00,0.6791543075368495,0.0,0.0,0.0,0.0,0.47767629669342593,0.47767629669342593,0.20147801084342357,2.062261661901704,0.0,0.0,10.0,0.0,0.0,16.446754223377905,0.47767629669342593,1.5845853652082782,2.062261661901704,0.0,0.0,0.0,0.0
2011-12-05 03:00:00,0.1961799797112577,0.0,0.5484431554628223,0.0,0.0,0.0,0.0,0.1961799797112577,2.3677819081093636,0.0,0.0,10.0,0.0,0.0,16.446754223377905,0.5484431554628223,1.8193387526465414,2.3677819081093636,0.0,0.0,0.0,0.0
2011-12-05 04:00:00,0.1993384213477412,0.0,0.7253603023863134,0.0,0.0,0.0,0.0,0.1993384213477412,3.1315825236285133,0.0,0.0,10.0,0.0,0.0,16.446754223377905,0.7253603023863134,2.4062222212421998,3.1315825236285133,0.0,0.0,0.0,0.0
2011-12-05 05:00:00,0.2386151713756248,0.0,1.0725602032236647,0.0,0.0,0.0,0.0,0.2386151713756248,4.630541231584845,0.0,0.0,10.0,0.0,0.0,16.446754223377905,1.0725602032236647,3.55798102836118,4.630541231584845,0.0,0.0,0.0,0.0
2011-12-05 06:00:00,0.4589419468238693,0.0,1.371107888657056,0.0,0.0,0.0,0.0,0.4589419468238693,5.9194547702734095,0.0,0.0,10.0,0.0,0.0,16.446754223377905,1.371107888657056,4.548346881616354,5.9194547702734095,0.0,0.0,0.0,0.0
2011-12-05 07:00:00,0.2375765494416744,0.0,0.0,0.0,0.0,1.278226386522223,1.278226386522223,0.6593501629194517,5.5184594471258555,0.0,1.7000000000000002,8.26530612244898,0.0,0.0,16.446754223377905,1.278226386522223,4.240233060603632,5.5184594471258555,0.0,0.0,0.0,0.0
2011-12-05 08:00:00,0.14552550934325192,0.0,0.0,0.0,0.0,1.1654417053584976,1.1654417053584976,0.6800838039847547,5.031536554732398,0.0,1.7000000000000002,6.530612244897959,0.0,0.0,16.446754223377905,1.1654417053584976,3.8660948493739005,5.031536554732398,0.0,0.0,0.0,0.0
2011-12-05 09:00:00,0.0,0.0,0.9689282805045024,0.0,0.0,0.10584338705570573,0.10584338705570573,0.6277148039475765,4.640088739278833,0.0,0.7335581910032822,5.7820834785680795,0.0,0.0,16.446754223377905,1.0747716675602081,3.565317071718625,4.640088739278833,0.0,0.0,0.0,0.0
2011-12-05 10:00:00,1.589374452193678,0.0,0.0,0.0,0.0,0.9973704157811809,0.9973704157811809,0.592004036412497,4.305925969989206,0.0,0.0,5.7820834785680795,0.0,0.0,16.446754223377905,0.9973704157811809,3.308555554208025,4.305925969989206,0.0,0.0,0.0,0.0
2011-12-05 11:00:00,0.6027529264979489,0.0,0.9509296647137646,0.0,0.0,0.0,0.0,0.6027529264979489,4.105428308415429,0.0,0.0,5.7820834785680795,0.0,0.0,16.446754223377905,0.9509296647137646,3.1544986437016647,4.105428308415429,0.0,0.0,0.0,0.0
2011-12-05 12:00:00,0.665870816620579,0.0,0.9376608786945028,0.0,0.0,0.0,0.0,0.665870816620579,4.048143262251493,0.0,0.0,5.7820834785680795,0.0,0.0,16.446754223377905,0.9376608786945028,3.1104823835569904,4.048143262251493,0.0,0.0,0.0,0.0
2011-12-05 13:00:00,0.0,0.0,0.9332379500214154,0.0,0.0,0.0,0.0,0.6597067611687322,4.029048246863514,0.0,0.6597067611687322,5.10891331411019,0.0,0.0,16.446754223377905,0.9332379500214154,3.0958102968420986,4.029048246863514,0.0,0.0,0.0,0.0
