Costs,Emissions,Folder
2902160.21,1087208611.27,109
2913938.95,1088729385.92,110
3081139.48,1086706099.81,111
2607976.0,1088337033.13,112
393459.04,6614545.77,113
2863650.13,1088366691.34,114
2491235.31,1088265081.18,116
2890002.96,1088373410.44,117
623199.55,5330627.99,118
3031132.79,1087231625.71,119
3020727.66,1087638649.98,120
3239681.46,1087100844.11,122
492568.41,7833869.91,123
3242809.18,1086584944.24,124
319185.52,5804074.85,125
676468.41,5482846.31,126
428235.86,5481552.16,127
2741939.4,1089448167.67,128
254726.19,6428170.17,129
568825.15,5613719.28,131
393745.02,5192278.39,133
486210.18,6628515.62,134
188607.82,7215693.53,135
2500966.1,1088356399.39,136
513298.82,5069396.8,137
2919146.43,1088150320.11,138
517727.35,5856336.93,139
2838334.63,1087471001.05,140
494141.33,9644684.56,141
533753.77,5550719.11,142
2748242.5,1087881189.37,143
419314.34,5070125.81,144
2704851.09,1087270356.38,145
399597.83,5722951.6,146
2558017.87,1088383769.24,147
277695.26,6543877.75,148
434293.86,6611225.17,149
49849.46,6618793.53,150
2690323.58,1088217095.91,152
2821094.28,1088714577.87,153
2933527.48,1089875039.81,154
650705.39,6599876.39,155
2465485.77,1088364096.69,156
510788.63,6647003.08,157
2589586.57,1088363019.99,158
491727.18,6624314.13,159
2946529.08,1091158495.07,160
165978.73,6613095.02,161
151910.8,6646485.47,162
722221.24,4745696.56,163
456580.7,6635272.93,164
2996246.4,1089404642.46,165
668091.78,5583818.9,166
2811546.92,1087603466.06,167
338473.48,6638855.32,168
235064.03,6382972.25,169
2589508.48,1088368942.08,170
2932135.62,1089668258.87,171
357949.27,7129671.84,172
443849.89,6628864.87,173
492076.4,5932777.0,174
296308.47,6644463.38,176
2635212.37,1088389940.59,177
372379.95,5690359.44,178
3270528.73,1086484304.92,179
2876904.67,1088386119.99,180
2465992.15,1088361980.29,181
486153.21,6637434.72,182
2471783.11,1091368569.83,183
2860261.8,1091359622.07,184
2878670.96,1091375391.92,185
2765422.69,1088364281.78,186
163584.25,6562554.03,187
174594.29,6623493.53,188
2854141.12,1090222765.0,189
491135.72,5992456.1,190
2613252.68,1090782952.2,191
2504031.06,1088363589.84,192
298693.95,5770034.92,193
378971.45,6647093.53,194
3079492.73,1087341645.96,195
2619569.55,1088365221.48,196
501905.05,6645372.93,197
2940583.34,1088531794.35,198
2842064.72,1088391150.14,199
460359.9,6596245.96,200
268256.05,8492626.5,201
2932968.91,1088644442.52,202
2894245.25,1087077455.1,204
2733288.04,1088364531.04,205
2935124.18,1088379669.24,206
2857352.26,1087706050.64,207
2760726.62,1087547121.09,208
264768.35,6616653.83,209
2909663.51,1088368099.39,210
352206.07,6639153.83,211
436816.01,4765385.45,212
2533630.52,1088861740.57,213
2896334.42,1087607191.8,214
2850703.04,1090221891.16,215
2925557.29,1089294418.65,216
3263534.54,1086550481.04,217
2948548.2,1086774502.01,218
670406.3,6505866.42,219
37153.78,6627003.08,220
37932.3,6647293.53,221
3030450.26,1087418453.53,222
2824349.78,1086751800.02,223
558335.83,6824810.07,224
330915.78,6156373.24,225
2949679.1,1090786053.7,226
2632908.53,1087672325.42,227
2792055.08,1088370800.89,228
381460.57,6608772.93,229
2884038.61,1090059541.22,230
364657.2,5342755.12,231
576868.37,6261634.03,232
184175.15,5879520.34,233
93518.02,6961880.06,234
478145.79,6995011.7,235
482767.13,7386958.15,236
2867013.15,1088357310.44,237
3140163.81,1086657418.54,238
451265.35,7832250.81,239
357719.54,5393551.57,240
2616429.62,1088432883.99,241
2977273.75,1087158342.72,242
2949453.42,1088345697.66,243
415859.35,8446969.94,244
2925463.07,1087795663.74,245
2692571.94,1088370829.54,246
2892042.75,1088710435.17,247
185441.21,6637353.83,248
403223.97,5160111.89,249
409118.19,7033345.77,250
3046345.63,1087118205.1,251
42540.33,7906269.65,252
340765.2,5522671.73,253
2756349.91,1088365300.89,254
3095733.77,1086840767.51,255
595395.6,5557300.26,256
2942544.05,1087392346.81,257
2581883.59,1088375529.54,258
446040.08,7938172.64,259
3246489.2,1086511007.24,260
2564540.54,1090165294.91,262
2903280.8,1088367751.64,263
2840962.28,1088365389.84,264
2588286.16,1089240040.79,265
2543938.24,1088962459.7,266
349007.32,5536320.09,267
131132.15,8471166.2,268
2633615.79,1088010330.29,269
370588.76,6621453.83,270
2877674.26,1088367531.04,271
431441.56,6037154.67,272
3159984.13,1086457001.57,273
532635.66,6384845.8,274
2697158.37,1088324156.15,275
508767.04,6651172.93,276
270099.73,5647844.96,277
3287418.11,1089477302.76,278
472245.91,6645872.93,279
523305.74,4790017.13,280
711294.75,5405407.43,281
378848.37,6674678.12,282
2613112.66,1088373780.29,283
3005839.62,1087081332.07,284
603521.68,5363072.52,285
478693.14,7546461.18,286
2556258.01,1089668805.2,287
603126.93,7331310.81,288
516343.93,6214947.42,289
2790334.27,1088437221.38,290
2783627.55,1089085520.62,291
3258762.21,1086408442.48,292
2784944.01,1088204256.31,293
581087.41,7378042.31,294
434335.98,6889210.08,295
442117.3,4801745.49,296
365709.89,6637495.02,297
267052.68,6102705.73,298
224589.96,6626264.87,299
2569577.32,1088387940.59,300
553206.12,5564305.77,301
218888.98,5897347.5,302
129175.16,6635872.93,303
278340.4,7911186.7,304
301254.57,5322863.34,305
178058.21,6621715.62,306
417767.75,6644375.92,307
2858702.67,1088915663.67,308
102083.71,6798237.42,309
661926.41,5568176.49,310
2822675.31,1087033899.75,311
75002.91,6633615.62,312
2801464.28,1088358870.74,313
376219.74,6639195.02,314
422123.58,6616455.32,315
2691912.56,1088349080.29,316
2664878.6,1089123584.61,317
2515945.57,1090172202.21,318
255852.94,6553131.57,319
2850090.64,1088362840.59,320
484778.9,6642203.08,321
2769138.93,1088380480.29,322
2508963.93,1088386421.48,323
2797736.07,1087074897.69,324
2697740.78,1088353280.29,325
153153.25,6312105.97,326
65700.8,6426956.21,327
229618.07,9632714.71,328
708039.39,5718748.69,329
466542.04,6623444.28,330
3118146.41,1087165997.75,331
2823470.05,1088964192.09,332
307190.39,5283643.07,333
2598234.28,1087977116.06,334
247544.55,9616363.96,336
511857.12,5806046.02,337
2884437.74,1086884609.69,338
2553822.16,1088264670.52,339
2733155.97,1090164745.99,340
2982545.33,1088555442.71,341
2484310.04,1088349272.23,342
479032.31,6641564.87,343
2796527.58,1088377770.74,344
2893760.32,1088712316.07,345
57558.88,6615785.47,346
434543.47,4778592.9,347
2676689.23,1088981499.4,348
356095.51,6621855.32,349
39765.41,9624203.67,350
2882196.06,1091383922.07,351
2781131.12,1090169694.91,352
2991415.6,1087456104.02,353
2764659.3,1088434192.04,354
2846561.31,1088843189.06,355
2624950.65,1088359619.99,356
438933.42,6624264.87,357
2812750.08,1088367161.19,358
378220.24,5273971.3,359
501211.7,10392698.42,360
2902634.52,1088385219.99,362
761258.03,6294362.97,363
2775142.12,1089409850.92,364
97020.85,6624803.08,365
355470.79,6614164.87,367
3094819.9,1086982203.19,368
434289.57,6619803.08,369
533023.26,5562181.3,370
619832.03,5513026.13,371
2870154.44,1088354619.99,372
2846173.25,1088375759.69,373
2766366.36,1091420523.5,375
774231.87,5253889.07,376
728619.6,6986104.14,377
2583996.0,1088382800.89,378
372768.97,7303483.11,379
3013501.62,1087198169.49,380
512276.98,5131076.02,381
2817131.58,1088734776.37,382
3065727.72,1088856764.43,383
2914927.06,1087877723.49,384
426088.14,5976531.92,385
2517040.82,1089632565.96,386
2880239.58,1088364250.14,387
112190.37,6616494.3,388
491183.41,7114357.97,389
260473.7,5336966.52,390
390838.23,5144711.7,391
36167.06,6616725.17,392
3068655.31,1089410542.08,393
362482.69,8457445.6,394
363390.79,7387418.45,395
3083819.12,1087991890.39,396
495637.31,6623664.87,397
2790506.47,1088371972.23,398
408231.85,6622764.87,399
132180.71,6330990.59,401
160330.75,6615872.93,403
2536123.91,1088369580.29,404
3308248.33,1086481099.75,405
168668.77,6641295.02,406
656873.47,5432328.3,407
396005.39,7815650.81,408
2588427.38,1089645198.57,409
254932.62,9642565.46,410
412007.85,6643553.83,411
259750.11,6510477.65,412
478626.36,7954055.96,413
2621600.15,1088409214.14,414
312214.97,6982389.61,415
2609448.73,1090837744.85,416
333360.85,6618272.93,417
617379.24,5101202.95,418
3051203.27,1086424895.35,419
2806255.89,1088364281.78,420
2521644.43,1090205581.61,421
595399.31,4750586.3,422
2628885.68,1088385580.29,423
2903463.57,1087813517.55,424
2880206.79,1089010460.39,425
2549214.19,1088354072.23,426
2862022.35,1087068912.03,427
748572.81,5358800.1,428
755510.72,5074486.89,429
2791288.37,1090969313.06,430
2825987.87,1086739718.57,431
2921266.29,1088381372.23,432
3033301.46,1089540369.7,433
457957.46,6643914.13,434
2816675.44,1088368172.23,435
3025739.75,1086397971.94,436
2661716.42,1087971851.25,437
2907255.15,1088379280.29,438
2613890.87,1088358800.89,439
2902730.69,1088363980.29,440
683429.15,7126456.12,442
2816879.07,1091374671.32,443
2482492.57,1091436208.8,444
208186.93,5652499.74,445
2601200.24,1087876900.68,446
524120.53,6546913.77,447
644055.31,5372875.65,448
2464490.72,1091424486.7,449
10391.3,6956941.85,450
395652.12,6629025.17,451
3139861.71,1086551118.82,452
2709956.27,1088378080.29,453
190023.26,6624595.02,454
418159.21,8675913.16,455
752656.15,5040302.35,456
2745065.29,1087072438.97,457
155375.78,6645693.53,458
213549.47,6196473.28,459
353093.11,6631572.93,460
2488689.15,1090231580.12,461
136536.58,7928671.14,462
448382.1,6517499.92,463
2781928.83,1088300935.99,464
368824.18,10270949.17,466
2658344.86,1088976039.1,467
2484970.92,1088348350.14,468
3010327.93,1088309842.14,469
363260.54,6625495.02,470
2474441.93,1088351599.39,471
359853.93,6624275.92,472
2511086.9,1088366972.23,474
57301.01,6993011.7,475
419179.16,5690701.66,476
2499570.42,1088363269.24,477
377049.04,6642753.83,478
201097.59,6635404.49,479
478707.81,7211563.38,480
2904765.17,1090499291.99,481
322490.8,7245072.94,482
406415.07,6016757.29,483
2777042.69,1090166983.87,484
360492.36,7850401.55,485
2807519.47,1086853425.43,486
2909133.89,1088360019.99,487
659352.23,5648001.07,488
347631.4,7384728.0,489
2768144.19,1088350180.29,490
2614725.37,1088364569.24,491
578482.86,5094060.6,492
2821142.88,1087850205.33,493
2873387.97,1088144545.71,494
2951756.16,1087124532.78,495
2826968.88,1087790461.15,496
2709845.66,1088366472.23,497
205002.52,6621772.93,498
2611921.01,1088367210.44,499
382093.47,6190375.41,500
2701539.79,1088386010.44,501
3127557.79,1086724567.71,502
418977.0,4827351.49,503
2719409.19,1088743980.76,504
607081.65,6354711.91,506
2976845.77,1089841792.99,507
2635078.2,1087942668.06,508
2696403.49,1087539614.71,509
733522.02,5314839.35,510
2791531.16,1088731257.27,511
2658666.1,1088354251.64,512
53359.25,8483405.9,513
2909253.24,1087488922.37,514
373772.71,7694751.58,516
45933.81,6618595.02,517
2792342.81,1087129859.5,518
178370.41,10328504.84,519
2663307.02,1089492032.27,520
2749429.63,1088872415.91,521
500945.25,8140166.04,522
2791413.74,1089651565.96,523
322923.45,5288262.09,524
173824.72,7239901.59,525
