date,ID_electricity_bus_shortage_output1,ID_pv_bus_excess_input1,ID_hp_electricity_bus_shortage_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_heat_sink_window-insulation_output1,ID_cooling_sink_input1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_battery_storage_input1,ID_battery_storage_output1,ID_battery_storage_capacity,ID_thermal_storage_input1,ID_thermal_storage_output1,ID_thermal_storage_capacity,ID_photovoltaic_electricity_source_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_ASCH_transformer_output1,ID_AbsCH_transformer_input1,ID_AbsCH_transformer_input2,ID_AbsCH_transformer_output1,ID_ASHP_transformer_input1,ID_ASHP_transformer_input2,ID_ASHP_transformer_output1
2011-12-05 01:00:00,0.0,0.0,0.0,0.215507205272396,1.852813211864812,1.3402856,5.0,0.0,0.0,0.29019174,0.29019174,0.0,0.50569895,20.618722,0.0,0.51252759,34.251959,0.0,0.0,-0.0,0.0,-0.0,0.29019174,5.8038348,5.0,0.0,0.0,0.0
2011-12-05 02:00:00,0.0,0.0,0.0,0.19752746161119958,1.9333703080328477,1.3985589,5.0,0.0,0.0,0.29019174,0.29019174,0.0,0.4877192,20.121049,0.0,0.5348114,33.706233,0.0,0.0,-0.0,0.0,-0.0,0.29019174,5.8038348,5.0,0.0,0.0,0.0
2011-12-05 03:00:00,0.0,0.0,0.0,0.1923333134424095,2.2197955388525283,1.6057528,5.0,0.0,0.0,0.29019174,0.29019174,0.0,0.48252505,19.628676,0.0,0.61404272,33.079659,0.0,0.0,-0.0,0.0,-0.0,0.29019174,5.8038348,5.0,0.0,0.0,0.0
2011-12-05 04:00:00,0.0,0.0,0.0,0.19542982485072669,2.935858615901731,2.1237376,5.0,0.0,0.0,0.29019174,0.29019174,0.0,0.48562157,19.133144,0.0,0.81212101,32.250964,0.0,0.0,-0.0,0.0,-0.0,0.29019174,5.8038348,5.0,0.0,0.0,0.0
2011-12-05 05:00:00,0.0,0.0,0.0,0.23393644252512233,4.341132404610792,3.1402827,5.0,0.0,0.0,0.29019174,0.29019174,0.0,0.52412818,18.59832,0.0,1.2008497,31.025607,0.0,0.0,-0.0,0.0,-0.0,0.29019174,5.8038348,5.0,0.0,0.0,0.0
2011-12-05 06:00:00,0.0,0.0,0.0,0.4499430851214405,5.549488847131322,4.0143821,5.0,0.0,0.0,0.29019174,0.29019174,0.0,0.74013483,17.84308,0.0,1.5351068,29.459171,0.0,0.0,-0.0,0.0,-0.0,0.29019174,5.8038348,5.0,0.0,0.0,0.0
2011-12-05 07:00:00,0.0,0.0,0.0,0.6464217283524036,5.173555731680489,3.74244,5.0,0.0,0.0,0.29019174,0.29019174,0.0,0.93661347,16.887352,0.0,1.4311157,27.998849,0.0,0.0,-0.0,0.0,-0.0,0.29019174,5.8038348,5.0,0.0,0.0,0.0
2011-12-05 08:00:00,0.0,0.0,0.0,0.666748827436034,4.717065520061623,3.4122247,5.0,0.0,0.0,0.29019174,0.29019174,0.0,0.95694057,15.910882,0.0,1.3048408,26.667379,0.0,0.0,-0.0,0.0,-0.0,0.29019174,5.8038348,5.0,0.0,0.0,0.0
2011-12-05 09:00:00,0.0,0.0,0.0,0.6154066705368397,4.350083193073906,3.1467575,5.0,0.0,0.0,0.29019174,0.29019174,0.0,0.90559841,14.986802,0.0,1.2033256,25.439496,0.0,0.0,-0.0,0.0,-0.0,0.29019174,5.8038348,5.0,0.0,0.0,0.0
2011-12-05 10:00:00,0.0,0.0,0.0,0.580396114129899,4.03680559686488,2.9201392,5.0,0.0,0.0,0.29019174,0.29019174,0.0,0.87058785,14.098447,0.0,1.1166664,24.30004,0.0,0.0,-0.0,0.0,-0.0,0.29019174,5.8038348,5.0,0.0,0.0,0.0
2011-12-05 11:00:00,0.0,0.0,0.0,0.5909342416646558,3.8488390391394645,2.7841682,5.0,0.0,0.0,0.29019174,0.29019174,0.0,0.88112598,13.199339,0.0,1.0646708,23.213641,0.0,0.0,-0.0,0.0,-0.0,0.29019174,5.8038348,5.0,0.0,0.0,0.0
2011-12-05 12:00:00,0.0,0.0,0.0,0.6528145260986068,3.7951343083607747,2.7453193,5.0,0.0,0.0,0.29019174,0.29019174,0.0,0.94300627,12.237088,0.0,1.049815,22.142402,0.0,0.0,-0.0,0.0,-0.0,0.29019174,5.8038348,5.0,0.0,0.0,0.0
2011-12-05 13:00:00,0.0,0.0,0.0,0.6467713344791491,3.7772327314345446,2.7323697,5.0,0.0,0.0,0.29019174,0.29019174,0.0,0.93696307,11.281003,0.0,1.044863,21.076215,0.0,0.0,-0.0,0.0,-0.0,0.29019174,5.8038348,5.0,0.0,0.0,0.0
2011-12-05 14:00:00,0.0,0.0,0.0,0.5761009531441688,3.884642192991925,2.8100674,5.0,0.0,0.0,0.29019174,0.29019174,0.0,0.86629269,10.397031,0.0,1.0745748,19.97971,0.0,0.0,-0.0,0.0,-0.0,0.29019174,5.8038348,5.0,0.0,0.0,0.0
2011-12-05 15:00:00,0.0,0.0,0.0,0.5235102029351693,4.05470717379111,2.9330888,5.0,0.0,0.0,0.29019174,0.29019174,0.0,0.81370194,9.5667225,0.0,1.1216183,18.835202,0.0,0.0,-0.0,0.0,-0.0,0.29019174,5.8038348,5.0,0.0,0.0,0.0
2011-12-05 16:00:00,0.0,0.0,0.0,0.5254580084984655,4.287427673832101,3.1014339,5.0,0.0,0.0,0.29019174,0.29019174,0.0,0.81564975,8.7344268,0.0,1.1859938,17.625004,0.0,0.0,-0.0,0.0,-0.0,0.29019174,5.8038348,5.0,0.0,0.0,0.0
2011-12-05 17:00:00,0.0,0.0,0.0,0.6426260046905955,4.564902116188667,3.302153,5.0,0.0,0.0,0.28930818,0.28930818,0.0,0.93193418,7.7834736,0.0,1.2627491,16.336484,0.0,0.0,-0.0,0.0,-0.0,0.28930818,5.7861635,5.0,0.0,0.0,0.0
2011-12-05 18:00:00,0.0,0.0,0.0,0.830014888626176,4.681262366209163,3.3863255,5.0,0.0,0.0,0.28930818,0.28930818,0.0,1.1193231,6.6413072,0.0,1.2949369,15.01512,0.0,0.0,-0.0,0.0,-0.0,0.28930818,5.7861635,5.0,0.0,0.0,0.0
2011-12-05 19:00:00,0.0,0.0,0.0,0.9343473455935075,4.717065520061623,3.4122247,0.0,0.0,0.0,-0.0,0.0,0.0,0.93434735,5.6878915,0.0,1.3048408,13.68365,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-05 20:00:00,0.0,0.0,0.0,0.8402533537665795,4.502246596946862,3.2568293,0.0,0.0,0.0,-0.0,0.0,0.0,0.84025335,4.8304902,0.0,1.2454173,12.412816,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-05 21:00:00,0.0,0.0,0.0,0.7040567955330165,3.9204453468443847,2.8359667,0.0,0.0,0.0,-0.0,0.0,0.0,0.7040568,4.1120649,0.0,1.0844787,11.306205,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-05 22:00:00,0.0,0.0,0.0,0.5826935258199407,2.6762857504713953,1.9359681,0.0,0.0,0.0,-0.0,0.0,0.0,0.58269353,3.5174796,0.0,0.74031763,10.550779,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2011-12-05 23:00:00,0.0,0.0,0.0,0.4314639041363219,1.9512718849590773,1.4115085,0.0,0.0,0.0,-0.0,0.0,0.0,0.4314639,3.0772103,0.0,0.53976336,10.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
