Processing Time,Memory Usage
0 days 00:00:00.275414,348.01171875
0 days 00:00:00.281196,348.37890625
0 days 00:00:00.287516,348.0546875
0 days 00:00:00.265107,348.38671875
0 days 00:00:00.287176,348.32421875
0 days 00:00:00.266408,347.1875
0 days 00:00:00.413319,347.2421875
0 days 00:00:00.280880,348.15625
0 days 00:00:00.282016,348.78125
0 days 00:00:00.291251,347.51953125
0 days 00:00:00.290173,348.34375
0 days 00:00:00.277297,348.1015625
0 days 00:00:00.271465,348.21875
0 days 00:00:00.292005,348.359375
0 days 00:00:00.333714,348.0703125
0 days 00:00:00.275300,348.34765625
0 days 00:00:00.287926,348.3125
0 days 00:00:00.280714,348.390625
0 days 00:00:00.290987,348.484375
0 days 00:00:00.283684,348.43359375
0 days 00:00:00.278860,348.51953125
0 days 00:00:00.279853,348.18359375
0 days 00:00:00.279109,348.109375
0 days 00:00:00.415850,348.1484375
0 days 00:00:00.279223,348.4921875
0 days 00:00:00.279509,347.55078125
0 days 00:00:00.274038,348.10546875
0 days 00:00:00.280352,348.390625
0 days 00:00:00.286773,347.93359375
0 days 00:00:00.283032,348.375
0 days 00:00:00.290049,348.14453125
0 days 00:00:00.287242,348.484375
0 days 00:00:00.286490,348.4921875
0 days 00:00:00.282694,348.734375
0 days 00:00:00.286601,347.828125
0 days 00:00:00.284680,347.95703125
0 days 00:00:00.271167,347.5625
0 days 00:00:00.275819,348.7578125
0 days 00:00:00.258922,348.62890625
0 days 00:00:00.264095,348.51171875
0 days 00:00:00.411286,348.90625
0 days 00:00:00.266811,348.453125
0 days 00:00:00.267768,347.95703125
0 days 00:00:00.262191,347.8984375
0 days 00:00:00.266485,347.84765625
0 days 00:00:00.292063,348.26953125
0 days 00:00:00.288028,348.26171875
0 days 00:00:00.269159,347.9609375
0 days 00:00:00.287204,348.34765625
0 days 00:00:00.271086,348.70703125
0 days 00:00:00.279452,347.5390625
0 days 00:00:00.286379,347.9140625
0 days 00:00:00.332302,347.9921875
0 days 00:00:00.297111,348.24609375
0 days 00:00:00.270674,348.14453125
0 days 00:00:00.270006,347.78515625
0 days 00:00:00.285766,348.5
0 days 00:00:00.434070,347.81640625
0 days 00:00:00.288916,347.45703125
0 days 00:00:00.279253,347.80078125
0 days 00:00:00.272944,347.80859375
0 days 00:00:00.268467,347.49609375
0 days 00:00:00.269522,347.88671875
0 days 00:00:00.275904,347.5546875
0 days 00:00:00.265921,347.80078125
0 days 00:00:00.279136,348.484375
0 days 00:00:00.316156,348.1328125
0 days 00:00:00.265170,348.3515625
0 days 00:00:00.281906,348.0234375
0 days 00:00:00.271652,348.1171875
0 days 00:00:00.315047,347.9765625
0 days 00:00:00.282784,347.77734375
0 days 00:00:00.292350,348.18359375
0 days 00:00:00.285424,347.2578125
0 days 00:00:00.440211,347.78125
0 days 00:00:00.285430,347.5234375
0 days 00:00:00.279861,347.69140625
0 days 00:00:00.280218,348.12109375
0 days 00:00:00.284180,347.97265625
0 days 00:00:00.281619,348.5
0 days 00:00:00.283421,348.8359375
0 days 00:00:00.266373,348.375
0 days 00:00:00.265929,348.3125
0 days 00:00:00.289270,348.015625
0 days 00:00:00.266814,348.05078125
0 days 00:00:00.275970,347.96875
0 days 00:00:00.267036,348.44921875
0 days 00:00:00.271455,347.9375
0 days 00:00:00.280145,348.54296875
0 days 00:00:00.277618,347.6953125
0 days 00:00:00.258162,348.56640625
0 days 00:00:00.437735,348.5625
0 days 00:00:00.293812,347.57421875
0 days 00:00:00.306146,348.47265625
0 days 00:00:00.286563,348.47265625
0 days 00:00:00.281467,348.359375
0 days 00:00:00.270337,348.15625
0 days 00:00:00.315841,348.515625
0 days 00:00:00.271949,348.03515625
0 days 00:00:00.278700,348.296875
0 days 00:00:00.285049,348.16015625
0 days 00:00:00.289591,348.046875
0 days 00:00:00.292589,348.0546875
0 days 00:00:00.268491,348.08203125
0 days 00:00:00.267622,348.7109375
0 days 00:00:00.265733,348.1953125
0 days 00:00:00.264181,348.125
0 days 00:00:00.263157,348.203125
0 days 00:00:00.291389,348.05859375
0 days 00:00:00.293921,348.8046875
0 days 00:00:00.283657,347.9921875
0 days 00:00:00.282678,348.328125
0 days 00:00:00.283462,347.69140625
0 days 00:00:00.325939,348.1875
0 days 00:00:00.282387,347.87890625
0 days 00:00:00.328409,348.62109375
0 days 00:00:00.300528,347.7109375
0 days 00:00:00.287450,348.234375
0 days 00:00:00.333825,348.1796875
0 days 00:00:00.286563,347.88671875
0 days 00:00:00.294913,348.23828125
0 days 00:00:00.281031,348.21875
0 days 00:00:00.273568,348.3359375
0 days 00:00:00.498880,348.046875
0 days 00:00:00.265078,347.8125
0 days 00:00:00.277108,348.03515625
0 days 00:00:00.267534,348.828125
0 days 00:00:00.266282,348.37109375
0 days 00:00:00.303143,348.37890625
0 days 00:00:00.282630,348.2109375
0 days 00:00:00.270695,348.14453125
0 days 00:00:00.283919,348.01953125
0 days 00:00:00.286476,348.69140625
0 days 00:00:00.278887,348.203125
0 days 00:00:00.285715,348.7421875
0 days 00:00:00.281407,347.8203125
0 days 00:00:00.296088,347.59375
0 days 00:00:00.284455,348.84375
0 days 00:00:00.282494,348.16796875
0 days 00:00:00.424442,348.84765625
0 days 00:00:00.298999,348.0625
0 days 00:00:00.293237,348.31640625
0 days 00:00:00.266311,348.9375
0 days 00:00:00.278592,348.79296875
0 days 00:00:00.276576,347.92578125
0 days 00:00:00.258204,348.5390625
0 days 00:00:00.290355,348.2734375
0 days 00:00:00.277941,348.5546875
0 days 00:00:00.265855,347.98828125
0 days 00:00:00.263184,348.25390625
0 days 00:00:00.276665,347.94140625
