date,ID_electricity_bus_shortage_output1,ID_gas_bus_shortage_output1,ID_pv_bus_excess_input1,ID_hp_electricity_bus_shortage_output1,ID_pv_to_ID_electricity_link_input1,ID_pv_to_ID_electricity_link_output1,ID_electricity_to_ID_hp_electricity_bus_input1,ID_electricity_to_ID_hp_electricity_bus_output1,ID_electricity_sink_input1,ID_heat_sink_input1,ID_cooling_sink_input1,ID_photovoltaic_electricity_source_output1,ID_gasheating_transformer_input1,ID_gasheating_transformer_output1,ID_GCHP_transformer_input1,ID_GCHP_transformer_input2,ID_GCHP_transformer_output1,ID_ASCH_transformer_output1,ID_AbsCH_transformer_input1,ID_AbsCH_transformer_input2,ID_AbsCH_transformer_output1
2011-12-04 05:00:00,0.29596656,0.0,0.0,0.67456828,0.0,0.0,-0.0,0.0,0.29596655815624995,1.6504080531923127,5.0,0.0,0.0,0.0,0.38227972,1.2681283,1.6504081,-8.8817842e-16,0.29228856,5.8457711,5.0
2011-12-04 06:00:00,0.48894914,0.0,0.0,0.76883006,0.0,0.0,-0.0,0.0,0.4889491401197583,2.05494416247103,5.0,0.0,0.0,0.0,0.47598136,1.5789628,2.0549442,0.0,0.2928487,5.856974,5.0
2011-12-04 07:00:00,0.64782015,0.0,0.0,0.72668431,0.0,0.0,-0.0,0.0,0.6478201528593857,1.8688079158703932,5.0,0.0,0.0,0.0,0.43286711,1.4359408,1.8688079,0.0,0.2938172,5.8763441,5.0
2011-12-04 08:00:00,0.0,0.0,4.2731444,0.0,1.3501583,1.3501583,0.64275523,0.64275523,0.7074030256032948,1.5064626891544866,5.0,5.6233027,0.0,0.0,0.34893803,1.1575247,1.5064627,-8.8817842e-16,0.2938172,5.8763441,5.0
2011-12-04 09:00:00,0.0,0.0,5.5186836,0.0,1.3590786,1.3590786,0.63953928,0.63953928,0.7195393525746024,1.489089972805094,5.0,6.8777622,0.0,0.0,0.34491403,1.1441759,1.48909,0.0,0.29462525,5.8925049,5.0
2011-12-04 10:00:00,0.0,0.0,5.2618475,0.0,1.2833283,1.2833283,0.58791172,0.58791172,0.6954165298291639,1.263244660262988,5.0,6.5451757,0.0,0.0,0.29260207,0.97064259,1.2632447,8.8817842e-16,0.29530965,5.9061931,5.0
2011-12-04 11:00:00,0.0,0.0,5.1941455,0.0,1.2813918,1.2813918,0.57239059,0.57239059,0.7090012250398456,1.1962356114867587,5.0,6.4755373,0.0,0.0,0.27708094,0.91915467,1.1962356,0.0,0.29530965,5.9061931,5.0
2011-12-04 12:00:00,0.0,0.0,3.6719678,0.0,1.3379626,1.3379626,0.5497007,0.5497007,0.7882619283462864,1.0969629466330861,5.0,5.0099305,0.0,0.0,0.25408667,0.84287628,1.0969629,8.8817842e-16,0.29561404,5.9122807,5.0
2011-12-04 13:00:00,0.0,0.0,4.5632772,0.0,1.2855438,1.2855438,0.52295291,0.52295291,0.7625908498966893,0.9827993820513621,5.0,5.8488209,0.0,0.0,0.22764326,0.75515612,0.98279938,0.0,0.29530965,5.9061931,5.0
2011-12-04 14:00:00,0.0,0.0,3.1082493,0.0,1.1701392,1.1701392,0.51203064,0.51203064,0.6581085617321814,0.9356448662458674,5.0,4.2783885,0.0,0.0,0.21672098,0.71892388,0.93564487,0.0,0.29530965,5.9061931,5.0
2011-12-04 15:00:00,0.5932816,0.0,0.0,0.50110836,0.0,0.0,-0.0,0.0,0.5932815970870897,0.8884903504403727,5.0,0.0,0.0,0.0,0.20579871,0.68269165,0.88849035,0.0,0.29530965,5.9061931,5.0
2011-12-04 16:00:00,0.5733041,0.0,0.0,0.52467748,0.0,0.0,-0.0,0.0,0.5733041041302048,0.9902448319153874,5.0,0.0,0.0,0.0,0.22936783,0.760877,0.99024483,-0.0,0.29530965,5.9061931,5.0
2011-12-04 17:00:00,0.61176078,0.0,0.0,0.54044488,0.0,0.0,-0.0,0.0,0.6117607780722083,1.0597356973129586,5.0,0.0,0.0,0.0,0.24546382,0.81427188,1.0597357,-0.0,0.29498106,5.8996212,5.0
2011-12-04 18:00:00,0.71005004,0.0,0.0,0.55826544,0.0,0.0,-0.0,0.0,0.710050043420082,1.136672012574555,5.0,0.0,0.0,0.0,0.26328438,0.87338764,1.136672,-0.0,0.29498106,5.8996212,5.0
2011-12-04 19:00:00,0.82492063,0.0,0.0,0.59067646,0.0,0.0,-0.0,0.0,0.8249206279221704,1.278135559991039,5.0,0.0,0.0,0.0,0.29605121,0.98208435,1.2781356,-0.0,0.29462525,5.8925049,5.0
2011-12-04 20:00:00,0.83196269,0.0,0.0,0.59316418,0.0,0.0,-0.0,0.0,0.8319626941894723,1.290544643097748,5.0,0.0,0.0,0.0,0.29892549,0.99161915,1.2905446,-0.0,0.29423868,5.8847737,5.0
2011-12-04 21:00:00,0.7868635,0.0,0.0,0.54790387,0.0,0.0,-0.0,0.0,0.7868635038393046,1.0969629466330861,5.0,0.0,0.0,0.0,0.25408667,0.84287628,1.0969629,-0.0,0.2938172,5.8763441,5.0
2011-12-04 22:00:00,0.72173688,0.0,0.0,0.47029822,0.0,0.0,-0.0,0.0,0.7217368767998599,0.7619177027519398,5.0,0.0,0.0,0.0,0.17648101,0.58543669,0.7619177,-0.0,0.2938172,5.8763441,5.0
2011-12-04 23:00:00,0.55976935,0.0,0.0,0.37843465,0.0,0.0,-0.0,0.0,0.5597693526519153,0.36730885995858986,5.0,0.0,0.0,0.0,0.085078794,0.28223007,0.36730886,-0.0,0.29335586,5.8671171,5.0
2011-12-05 00:00:00,0.2912219,0.0,0.0,0.6935915,0.0,0.0,-0.0,0.0,0.2912219035789898,1.7454037503074316,5.0,0.0,0.0,0.0,0.40428332,1.3411204,1.7454038,-0.0,0.28930818,5.7861635,5.0
2011-12-05 01:00:00,0.21550721,0.0,0.0,0.71935404,0.0,0.0,-0.0,0.0,0.215507205272396,1.852813211864812,5.0,0.0,0.0,0.0,0.4291623,1.4236509,1.8528132,-0.0,0.29019174,5.8038348,5.0
2011-12-05 02:00:00,0.19752746,0.0,0.0,0.73801327,0.0,0.0,-0.0,0.0,0.19752746161119958,1.9333703080328477,5.0,0.0,0.0,0.0,0.44782153,1.4855488,1.9333703,-0.0,0.29019174,5.8038348,5.0
2011-12-05 03:00:00,0.19233331,0.0,0.0,0.8043572,0.0,0.0,-0.0,0.0,0.1923333134424095,2.2197955388525283,5.0,0.0,0.0,0.0,0.51416546,1.7056301,2.2197955,-0.0,0.29019174,5.8038348,5.0
2011-12-05 04:00:00,0.19542982,0.0,0.0,0.97021702,0.0,0.0,-0.0,0.0,0.19542982485072669,2.935858615901731,5.0,0.0,0.0,0.0,0.68002528,2.2558333,2.9358586,-0.0,0.29019174,5.8038348,5.0
2011-12-05 05:00:00,0.23393644,0.0,0.0,1.2957169,0.0,0.0,-0.0,0.0,0.23393644252512233,4.341132404610792,5.0,0.0,0.0,0.0,1.0055252,3.3356072,4.3411324,-0.0,0.29019174,5.8038348,5.0
2011-12-05 06:00:00,0.44994309,0.0,0.0,1.5756054,0.0,0.0,-0.0,0.0,0.4499430851214405,5.549488847131322,5.0,0.0,0.0,0.0,1.2854136,4.2640752,5.5494888,-0.0,0.29019174,5.8038348,5.0
2011-12-05 07:00:00,0.64642173,0.0,0.0,1.488529,0.0,0.0,-0.0,0.0,0.6464217283524036,5.173555731680489,5.0,0.0,0.0,0.0,1.1983372,3.9752185,5.1735557,-0.0,0.29019174,5.8038348,5.0
2011-12-05 08:00:00,0.66674883,0.0,0.0,1.3827933,0.0,0.0,-0.0,0.0,0.666748827436034,4.717065520061623,5.0,0.0,0.0,0.0,1.0926016,3.6244639,4.7170655,-0.0,0.29019174,5.8038348,5.0
2011-12-05 09:00:00,0.61540667,0.0,0.0,1.2977902,0.0,0.0,-0.0,0.0,0.6154066705368397,4.350083193073906,5.0,0.0,0.0,0.0,1.0075984,3.3424848,4.3500832,-0.0,0.29019174,5.8038348,5.0
2011-12-05 10:00:00,0.58039611,0.0,0.0,1.2252265,0.0,0.0,-0.0,0.0,0.580396114129899,4.03680559686488,5.0,0.0,0.0,0.0,0.93503476,3.1017708,4.0368056,-0.0,0.29019174,5.8038348,5.0
2011-12-05 11:00:00,0.59093424,0.0,0.0,1.1816883,0.0,0.0,-0.0,0.0,0.5909342416646558,3.8488390391394645,5.0,0.0,0.0,0.0,0.89149656,2.9573425,3.848839,-0.0,0.29019174,5.8038348,5.0
2011-12-05 12:00:00,0.65281453,0.0,0.0,1.1692488,0.0,0.0,-0.0,0.0,0.6528145260986068,3.7951343083607747,5.0,0.0,0.0,0.0,0.87905707,2.9160772,3.7951343,-0.0,0.29019174,5.8038348,5.0
2011-12-05 13:00:00,0.64677133,0.0,0.0,1.1651023,0.0,0.0,-0.0,0.0,0.6467713344791491,3.7772327314345446,5.0,0.0,0.0,0.0,0.87491058,2.9023222,3.7772327,-0.0,0.29019174,5.8038348,5.0
2011-12-05 14:00:00,0.57610095,0.0,0.0,1.1899813,0.0,0.0,-0.0,0.0,0.5761009531441688,3.884642192991925,5.0,0.0,0.0,0.0,0.89978955,2.9848526,3.8846422,-0.0,0.29019174,5.8038348,5.0
2011-12-05 15:00:00,0.5235102,0.0,0.0,1.229373,0.0,0.0,-0.0,0.0,0.5235102029351693,4.05470717379111,5.0,0.0,0.0,0.0,0.93918126,3.1155259,4.0547072,-0.0,0.29019174,5.8038348,5.0
2011-12-05 16:00:00,0.52545801,0.0,0.0,1.2832774,0.0,0.0,-0.0,0.0,0.5254580084984655,4.287427673832101,5.0,0.0,0.0,0.0,0.9930857,3.294342,4.2874277,-0.0,0.29019174,5.8038348,5.0
2011-12-05 17:00:00,0.642626,0.0,0.0,1.3466646,0.0,0.0,-0.0,0.0,0.6426260046905955,4.564902116188667,5.0,0.0,0.0,0.0,1.0573564,3.5075457,4.5649021,-0.0,0.28930818,5.7861635,5.0
2011-12-05 18:00:00,0.83001489,0.0,0.0,1.3736168,0.0,0.0,-0.0,0.0,0.830014888626176,4.681262366209163,5.0,0.0,0.0,0.0,1.0843086,3.5969538,4.6812624,-0.0,0.28930818,5.7861635,5.0
2011-12-05 19:00:00,0.93434735,0.0,0.0,1.0926016,0.0,0.0,-0.0,0.0,0.9343473455935075,4.717065520061623,0.0,0.0,0.0,0.0,1.0926016,3.6244639,4.7170655,-0.0,0.0,-0.0,0.0
2011-12-05 20:00:00,0.84025335,0.0,0.0,1.0428437,0.0,0.0,-0.0,0.0,0.8402533537665795,4.502246596946862,0.0,0.0,0.0,0.0,1.0428437,3.4594029,4.5022466,-0.0,0.0,-0.0,0.0
2011-12-05 21:00:00,0.7040568,0.0,0.0,0.90808254,0.0,0.0,-0.0,0.0,0.7040567955330165,3.9204453468443847,0.0,0.0,0.0,0.0,0.90808254,3.0123628,3.9204453,-0.0,0.0,-0.0,0.0
2011-12-05 22:00:00,0.58269353,0.0,0.0,0.6199011,0.0,0.0,-0.0,0.0,0.5826935258199407,2.6762857504713953,0.0,0.0,0.0,0.0,0.6199011,2.0563847,2.6762858,-0.0,0.0,-0.0,0.0
2011-12-05 23:00:00,0.4314639,0.0,0.0,0.45196802,0.0,0.0,-0.0,0.0,0.4314639041363219,1.9512718849590773,0.0,0.0,0.0,0.0,0.45196802,1.4993039,1.9512719,-0.0,0.0,-0.0,0.0
