Costs,Emissions,Folder
7483.4,6403146.48,163
6550.09,5001404.51,165
8756.81,6282113.15,166
6121.55,5216300.1,167
8057.16,4331194.46,168
7807.08,4520417.72,169
6605.26,5251187.69,170
6509.19,7035101.97,171
5356.01,7777420.05,172
4808.72,5050534.21,173
5624.77,4801125.02,174
6124.88,4851865.03,175
7541.26,5098524.87,177
7371.56,5045534.43,178
5518.02,6107284.82,179
5592.21,4961892.95,181
5142.33,4668240.31,182
5087.98,5693727.77,186
6203.27,4871394.18,187
6068.93,4862132.0,188
5636.23,6353450.02,189
5693.02,6348533.35,190
6132.41,4949683.49,191
6747.83,7448294.51,192
6614.71,4472918.6,193
5826.61,4801007.69,194
7381.0,4419216.12,196
5433.49,6423801.09,197
6866.04,7132884.01,198
5238.22,4462246.18,200
5319.63,4747420.45,201
6536.53,6809190.92,202
7426.36,4814684.3,203
5579.33,6154951.14,204
6532.08,6269415.32,205
6905.46,4461746.18,206
7521.08,6584244.1,207
6228.33,6931732.41,208
6583.57,5033404.46,209
6226.91,5007755.03,210
6092.47,4867028.56,211
7624.57,5799938.46,212
7225.58,5680089.81,213
5044.89,4590955.26,214
6677.05,4602219.44,215
6828.24,8599523.51,216
6601.95,4760337.89,217
6098.7,6349433.35,218
6115.72,4669233.0,220
5473.76,4527567.04,221
7254.59,4928352.87,222
6330.85,5827352.0,223
5592.45,4989575.64,224
4806.76,5832241.85,225
5875.78,5352978.5,226
6180.16,6073216.28,227
5057.76,5781278.84,228
6733.05,4613737.62,229
5941.12,4329594.46,230
5739.81,6228217.3,231
6461.71,4870794.18,233
5734.39,5927323.35,234
5540.69,7961932.92,235
6424.88,4417716.12,236
5606.67,6106237.71,237
6669.1,7597020.25,238
5759.93,6197798.54,239
6694.67,5214500.1,240
7085.88,7091215.73,242
7505.84,4792393.49,243
6449.67,4734961.17,244
7610.95,4752314.03,245
6572.22,5207250.32,246
8122.93,6525966.44,247
7836.22,9547419.79,248
6207.32,4405056.85,249
5327.29,6919160.21,250
6478.45,7328819.94,251
7089.35,7825659.05,253
4741.89,4714735.24,254
6763.13,7684161.53,255
5448.46,7798587.79,256
5395.27,6632180.78,257
8179.35,6282713.15,258
7163.64,4730897.75,259
5642.94,6831044.52,260
5515.16,6829544.52,261
6380.83,4540197.42,262
6009.21,6493017.99,263
5180.57,4867228.56,264
6747.91,5066588.65,265
6969.82,7679844.85,266
6460.58,6009734.59,267
5748.77,6601514.56,268
5688.12,6835731.22,270
6243.53,6805090.92,271
5576.87,5799338.46,272
5784.47,4605670.32,275
7053.09,4593487.91,276
5511.34,5504739.25,277
7569.93,4617078.72,278
6877.26,8037117.94,279
5318.21,5813605.21,280
5753.08,5593326.34,281
7641.82,4330494.46,282
6270.22,5110965.28,283
6071.64,4527467.04,284
5748.35,7003391.71,285
6674.06,5324351.88,286
6684.11,4812184.69,287
7758.34,4337926.0,288
5624.87,7619198.02,289
5620.25,5806238.51,290
5191.06,6323603.95,291
5928.98,5046334.43,292
6674.31,5016850.43,293
5360.72,6053208.38,294
6733.49,4606070.32,295
6186.17,5609739.97,296
6359.78,5387060.45,298
6054.06,5672732.7,299
5599.98,5046374.73,300
6056.01,6199893.89,301
6556.0,5522652.92,302
6413.18,4521417.72,303
5753.39,6935161.57,304
6399.31,4471077.71,305
6350.41,8754959.17,306
5773.15,4419255.91,307
6504.35,6280413.15,308
5277.49,7289687.39,309
5444.08,5149509.9,310
7066.46,5723839.8,311
5080.25,5056734.41,312
6625.52,6839916.09,313
5575.15,4660908.77,315
5516.02,7185158.57,316
6266.22,5148109.9,317
5825.86,5275435.35,318
7766.98,7636657.06,319
7357.12,4656540.47,320
5415.35,5845631.6,321
5300.55,5785804.0,323
6120.52,8004245.31,324
4964.57,6007141.38,325
6214.18,4944693.89,326
5028.78,4469995.92,328
7515.44,6376578.21,329
5760.17,4594087.91,330
7028.23,5140449.39,331
6309.62,4856280.37,332
4963.01,4435315.19,333
6883.33,5486072.19,334
6021.96,5859571.53,335
6297.22,5444691.71,336
6424.77,6382638.77,337
5949.93,4987347.17,338
6511.77,5485137.72,339
6222.09,5126865.53,340
4810.01,5927122.43,341
7255.7,9998818.74,342
6844.6,7028203.45,343
5936.88,5111465.28,344
6151.9,5254024.45,345
7486.61,7330354.03,346
6405.49,7311912.77,347
7287.29,4871294.18,348
6552.08,5689969.25,349
7342.24,4670991.18,350
6643.11,5485437.72,351
5190.77,6041350.21,352
7997.51,4869594.18,353
5315.44,5528104.94,355
6437.27,7921283.64,356
5673.54,5262912.19,357
5454.34,5255824.45,358
7167.68,5728145.21,359
5510.54,4670991.18,360
6247.58,5711721.41,361
5216.99,4423248.9,362
6045.42,4351985.28,363
7939.96,6260422.34,364
7482.51,9660207.86,365
6186.34,5230804.31,366
5346.53,4565756.92,367
5876.57,6009946.93,368
6950.68,5602635.97,369
6319.3,5459031.19,370
5380.01,7602226.76,371
6848.08,7192192.18,373
5774.53,5296397.42,374
5375.37,4659208.77,375
6887.17,6111879.25,376
6263.09,6805490.92,377
6564.05,4550557.85,378
4708.65,5031804.46,379
6561.53,4455596.85,380
6617.28,7813203.31,381
5328.85,5528555.34,382
5756.29,6701529.96,384
6183.83,4734276.85,385
5321.21,7438751.8,386
6371.31,5040236.0,387
6594.65,6304159.41,388
5517.86,6230752.35,390
6638.76,7677296.09,391
7211.3,7884667.63,392
6634.36,4329694.46,393
7544.88,7171419.18,395
7169.55,5529455.34,396
6896.95,4659308.77,397
5956.44,6816251.44,398
7187.35,4734061.17,399
5795.7,4868753.78,400
5227.24,4957615.03,401
5993.48,7872631.62,402
7056.17,4602019.44,403
5786.98,4352585.28,404
5699.83,5054995.28,405
6916.95,4734476.85,406
8085.97,11478919.16,408
6582.7,7920932.69,409
4628.16,5971023.28,410
5202.64,5445291.71,411
5725.43,5067788.65,412
6901.52,6462579.1,413
5317.52,6230552.35,414
5387.8,4958115.03,415
7288.77,4748720.45,416
5442.38,5646588.48,417
6998.47,4940674.01,418
5826.59,6356401.11,420
6257.33,7113850.18,421
6587.72,5866283.49,422
6588.12,6676806.41,425
6790.97,5289863.37,426
7440.03,6268453.88,427
5805.64,4936517.15,428
6560.42,6376778.21,429
6601.29,4796211.14,430
5369.75,6703560.78,431
5774.4,5805170.19,432
4799.33,6246851.41,433
5582.87,5093340.94,434
5023.07,6632182.5,435
5517.38,4787617.85,436
5593.22,5178949.26,437
6350.22,4418416.12,438
6231.31,5040236.0,439
7472.88,5067251.4,440
5625.76,5496689.91,441
5839.45,7169566.02,442
6465.68,6782180.24,443
6878.53,7069287.25,444
5692.59,6839335.83,445
6367.67,4999294.77,446
7328.0,5296520.7,447
5920.98,4527567.04,448
6100.52,4738312.05,449
5493.58,4869653.78,450
4883.82,5152831.96,451
6512.6,6348433.35,452
4669.69,4829583.37,453
6597.6,4415864.3,454
5368.73,5357836.29,455
4949.17,4949583.49,456
5327.59,5969442.26,457
6909.88,4339026.0,458
5840.9,7558119.56,459
7290.91,4676174.21,460
5914.62,7166177.35,461
5384.26,6767932.43,462
6353.71,6398537.83,463
7046.13,4614036.88,464
6269.2,5523952.92,466
5441.92,4996362.86,467
5823.75,5791139.44,468
6590.33,7760440.8,469
5751.33,4893384.99,470
6677.78,4718680.31,471
5930.02,5300933.19,472
5576.87,6382238.77,473
8373.49,6266453.88,474
5500.42,7171535.25,475
5689.67,5177872.53,476
5548.2,5010161.93,477
6936.64,7249758.08,478
6427.4,8968442.74,479
7062.22,6878598.99,480
5594.76,6711231.07,481
5457.82,6582044.1,482
6929.26,4395525.31,483
6367.51,4536498.58,484
6167.29,5326572.18,485
5776.05,5290263.37,486
6738.42,6270215.32,487
6092.94,4687290.25,488
7399.05,6007141.38,489
7124.72,5294652.82,490
5448.56,6506732.0,491
6810.59,6271145.22,492
7504.9,4928065.72,493
7683.58,9719894.13,494
6010.81,7106636.81,495
7302.77,4388766.0,496
6069.25,7330954.03,497
6258.86,5113195.59,498
6769.73,4806649.59,499
5699.22,6508063.91,500
5567.86,7781688.72,501
5251.69,4473118.6,502
6169.04,5574056.9,503
5973.62,5690069.25,504
5340.19,4896296.29,505
5227.0,4984588.17,506
6304.28,7576196.23,507
7396.18,6756935.28,508
5134.65,6151489.6,509
5601.7,5125324.46,510
7702.81,6976062.31,511
6436.26,4555374.53,512
6515.98,6432168.05,513
5678.76,6638843.52,514
5229.78,7262659.94,515
6043.04,7788319.87,517
7009.5,6257922.34,518
6024.24,5081917.33,519
6187.85,6402916.55,521
6898.11,5791239.44,522
6839.06,4792993.49,523
5119.62,4483736.99,524
6110.7,8023821.64,525
7450.69,5093840.94,526
5828.79,5901824.66,527
5686.6,4688242.35,528
7053.63,4801207.69,529
5251.7,4741007.71,530
6092.71,5090982.63,531
7088.67,6683430.7,532
6950.77,4901742.04,533
6264.54,5521852.92,534
6161.77,6279613.15,535
6678.19,5289863.37,536
7038.16,5768987.29,537
5384.17,6636778.74,538
7240.05,4606170.32,539
6630.47,4932649.42,540
