Costs,Emissions,Folder
5113.64,7068879.65,185
5488.51,5661235.55,186
6966.62,5660835.55,187
6916.55,5661935.55,188
5901.25,5764721.7,189
5960.35,5764021.7,190
6847.84,5659835.55,191
6429.78,5667816.58,192
7678.34,5662435.55,193
6756.2,5662935.55,194
5103.2,6108798.21,195
8443.6,5663335.55,196
5643.15,5659335.55,197
7220.81,6531630.71,198
5757.61,7635193.83,199
6265.38,5662335.55,200
6166.24,5659935.55,201
6459.04,5662584.81,202
8229.5,5660135.55,203
5875.88,5666416.58,204
6849.93,5764321.7,205
7932.62,5661835.55,206
7688.12,5669216.58,207
6656.91,6532430.71,208
7249.52,5659935.55,209
6922.03,5659535.55,210
6978.86,5662635.55,211
8075.44,5660235.55,212
7803.9,5668716.58,213
6006.23,5662135.55,214
7614.95,5661435.55,215
6303.25,6532430.71,216
7463.6,5661735.55,217
6366.03,5764921.7,218
5050.42,6108998.21,219
7033.81,5661835.55,220
6457.72,5661335.55,221
8059.01,5661835.55,222
6761.52,5661235.55,223
6337.12,5662035.55,224
5317.2,5671377.86,225
6502.79,5660035.55,226
6506.88,5666516.58,227
5585.98,5668216.58,228
7744.79,5663135.55,229
7054.6,5662335.55,230
5983.41,5659735.55,231
4905.18,5661335.55,232
7225.06,5660235.55,233
6090.37,5658935.55,234
5263.06,6152882.79,235
7487.48,5661835.55,236
6290.54,6112498.21,237
7387.63,7635693.83,238
6364.2,6110898.21,239
7312.89,5658735.55,240
5416.03,5663935.55,241
7741.0,7072679.65,242
8316.74,5660135.55,243
7301.17,5661535.55,244
8571.81,5662835.55,245
7257.66,5660135.55,246
8143.42,5660884.81,247
7547.73,7635243.08,248
7274.81,5663235.55,249
5543.87,6152233.54,250
6684.47,6533630.71,251
4646.61,5659435.55,252
7332.56,7072279.65,253
5523.1,5661935.55,254
7395.63,7634093.83,255
6025.06,7678029.16,256
5725.54,6109198.21,257
8285.23,5662984.81,258
8055.93,5662535.55,259
5855.88,6108998.21,260
5728.1,6107498.21,261
7379.28,5661335.55,262
6718.01,6533530.71,263
6066.96,5662835.55,264
7461.79,5660035.55,265
7604.63,7633993.83,266
6866.34,5668316.58,267
6096.1,6109698.21,268
5317.6,5662735.55,269
5884.76,6107198.21,270
6166.04,5658484.81,271
6027.74,5659635.55,272
5641.25,5662035.55,273
5727.03,5766821.7,274
6761.78,5662535.55,275
7993.86,5660935.55,276
6094.06,5660635.55,277
8502.94,5662235.55,278
7311.97,7633893.83,279
5911.86,5669716.58,280
6407.76,5669516.58,281
8755.3,5663235.55,282
7091.62,5662035.55,283
7055.6,5661235.55,284
6472.2,7073779.65,285
7356.96,5660535.55,286
7572.57,5661835.55,287
8868.95,5662435.55,288
5971.2,7070679.65,289
5995.84,5658135.55,290
5246.08,5660284.81,291
6793.5,5663735.55,292
7480.92,5661935.55,293
5724.32,5668416.58,294
7710.8,5662935.55,295
6637.53,5658635.55,296
5287.45,6536791.99,297
7084.27,5663135.55,298
6555.18,5662435.55,299
6344.55,5660735.55,300
6272.39,5660435.55,301
7090.25,5662035.55,302
7420.03,5663135.55,303
6510.2,7075740.93,304
7423.61,5662935.55,305
5868.99,6532879.97,306
6832.05,5661735.55,307
6610.23,5660684.81,308
5811.2,7074240.93,309
6190.61,5662235.55,310
7733.71,5767221.7,311
5838.3,5662935.55,312
6743.15,5764921.7,313
5760.2,7071379.65,314
6472.72,5662035.55,315
6309.68,7670639.87,316
7012.75,5660835.55,317
6389.46,5659835.55,318
7443.69,5766470.95,319
8294.5,5661235.55,320
5905.72,5661635.55,321
5072.17,5659635.55,322
5761.93,5661135.55,323
6548.73,7632193.83,324
5270.03,5659335.55,325
7093.41,5661935.55,326
5634.86,7072879.65,327
6070.23,5662335.55,328
7752.29,5661435.55,329
6700.94,5661535.55,330
7736.1,5660535.55,331
7154.72,5660635.55,332
6017.02,5663735.55,333
7430.14,5661535.55,334
6475.83,5661735.55,335
6809.54,5658835.55,336
7191.79,6535030.71,337
6709.79,5659735.55,338
7032.7,5659435.55,339
6848.37,5659935.55,340
4883.25,5660735.55,341
6609.5,7622528.76,342
7231.81,6534330.71,343
6758.28,5662535.55,344
6901.94,5661335.55,345
7988.78,7070979.65,346
6157.93,5766321.7,347
8050.64,5660735.55,348
7059.61,5659835.55,349
8276.36,5661535.55,350
7164.04,5659735.55,351
5557.2,5667616.58,352
8760.86,5659035.55,353
5892.6,7620428.76,354
5817.95,5659135.55,355
6349.69,6531630.71,356
6437.39,5662835.55,357
6204.38,5663135.55,358
7623.01,5659035.55,359
6444.66,5661535.55,360
6682.28,5658735.55,361
6290.79,5662235.55,362
7151.14,5662435.55,363
8053.59,5662984.81,364
6709.6,7066440.54,365
6887.31,5660735.55,366
6314.14,5661535.55,367
6274.94,5660035.55,368
7578.0,5667916.58,369
6975.05,5661135.55,370
5991.0,7827600.01,371
4791.25,7444661.71,372
7117.59,6531030.71,373
6389.54,5660035.55,374
6272.94,5660335.55,375
7306.05,5765621.7,376
6185.6,5658884.81,377
7540.26,5662035.55,378
5374.6,5658335.55,379
7611.57,5663635.55,380
6284.34,6108298.21,381
6003.98,5668416.58,382
5460.56,6579466.04,383
6319.67,6533330.71,384
7156.54,5662535.55,385
5495.31,7115814.98,386
7034.39,5658535.55,387
6904.71,5765521.7,388
4907.37,5659235.55,389
5743.54,5665216.58,390
6171.49,5765321.7,391
7485.22,7069979.65,392
7747.84,5662435.55,393
5857.39,7634693.83,394
7340.8,5661084.81,395
7844.68,5669316.58,396
7794.52,5660435.55,397
5891.44,5668016.58,398
8038.85,5660635.55,399
6600.22,5660335.55,400
5939.81,5659535.55,401
5442.52,5667365.83,402
7994.07,5661235.55,403
6892.7,5663035.55,404
6358.02,5659235.55,405
7889.66,5662735.55,406
4967.2,7073040.93,407
6406.35,7623178.02,408
7064.29,7633593.83,409
5004.69,5660435.55,410
5714.96,5659435.55,411
6439.31,5661235.55,412
7617.69,6534830.71,413
5543.2,5665016.58,414
6100.37,5660035.55,415
8135.38,5661235.55,416
6014.81,5661935.55,417
7736.62,5660835.55,418
6115.86,6521301.99,419
6004.22,5666016.58,420
6139.37,5767221.7,421
6995.42,5660335.55,422
4946.47,5764121.7,423
5483.4,5662835.55,424
6549.73,5662135.55,425
7402.66,5659835.55,426
7550.8,5662784.81,427
6566.44,5660835.55,428
6797.27,5661635.55,429
7492.11,5662335.55,430
5277.93,5660535.55,431
6212.05,5660235.55,432
5016.42,5665616.58,433
6247.32,5659235.55,434
5563.5,6726336.9,435
6349.13,5659835.55,436
6370.16,5661435.55,437
7412.82,5662535.55,438
6894.39,5658535.55,439
8126.3,5659335.55,440
6167.68,5661635.55,441
6443.64,7070879.65,442
6978.13,6533830.71,443
7226.47,6530630.71,444
5804.13,5765121.7,445
7167.54,5662035.55,446
7979.43,5661035.55,447
6904.94,5661335.55,448
6991.44,5662535.55,449
6298.1,5661235.55,450
5565.09,5660535.55,451
6779.93,5763921.7,452
5464.24,5659335.55,453
7680.05,5662935.55,454
6000.83,5660735.55,455
5664.6,5659735.55,456
5838.91,5766321.7,457
8020.49,5663535.55,458
6203.76,7070179.65,459
8182.74,5661535.55,460
5717.37,5763821.7,461
5629.42,6108898.21,462
7112.13,6535230.71,463
7999.07,5662135.55,464
4369.86,5665516.58,465
6803.45,5663335.55,466
6202.09,5661635.55,467
6207.94,5658735.55,468
7174.07,7634093.83,469
6506.92,5660535.55,470
7555.03,5661435.55,471
6521.43,5658535.55,472
6343.89,6534630.71,473
8484.26,5660784.81,474
5776.23,6531830.71,475
6304.0,5659835.55,476
6299.77,5659735.55,477
7489.88,7070879.65,478
6327.07,7632993.83,479
7160.49,5768221.7,480
5874.1,6108098.21,481
5624.86,5667016.58,482
7999.62,5661935.55,483
7348.61,5662035.55,484
6792.88,5660335.55,485
6387.74,5660235.55,486
7056.27,5765121.7,487
7018.46,5662135.55,488
7704.51,5659335.55,489
7693.01,5658235.55,490
5622.25,5764421.7,491
7243.71,5766421.7,492
8247.93,5659135.55,493
7298.61,7636043.08,494
6122.22,6108398.21,495
8395.93,5663135.55,496
6571.42,7071579.65,497
6960.23,5661235.55,498
7615.14,5660335.55,499
5865.47,5764621.7,500
6153.06,7676829.16,501
6315.32,5662635.55,502
