Costs,Emissions,Folder
6664.11,4682599.57,123
5565.09,8345392.67,124
7287.44,4936917.12,125
6652.45,5486272.17,126
6172.1,4339525.99,127
7482.18,6258122.33,128
5350.34,6707609.11,129
6876.31,4469777.7,130
4936.25,6146882.25,131
5850.68,6836431.23,132
5611.86,4352185.26,133
6719.78,7969868.29,134
5952.87,6748281.92,135
5966.16,6259822.33,136
7162.61,6112979.26,137
6464.86,5690969.27,138
5360.92,4995262.87,139
5460.46,7098898.57,140
6451.41,6125076.89,141
6760.09,4388165.99,142
5726.4,6270515.32,143
5594.57,4866628.57,144
7430.74,5607105.48,145
6998.68,4418316.11,146
7039.71,6236749.25,147
4768.56,4883279.72,148
5678.68,4329794.46,149
5877.89,5729791.01,150
6546.34,4717980.29,151
6341.36,5334558.03,153
5993.88,4664769.42,154
7719.45,8257532.27,155
7087.46,7397002.74,156
5725.23,7603795.32,157
6367.45,4682099.57,158
7184.24,5117326.03,159
5970.86,5371774.56,160
5534.3,5281014.14,161
6656.66,6231852.36,162
7250.26,5875286.8,163
7483.4,6403146.45,164
6550.09,5001404.48,166
8756.81,6282113.14,167
6121.55,5216300.1,168
8057.16,4331194.45,169
7807.08,4520417.7,170
6605.26,5251187.71,171
6509.19,7035101.98,172
5356.01,7777420.06,173
4808.72,5050534.23,174
5624.77,4801125.01,175
6124.88,4851865.01,176
7541.26,5098524.89,178
7371.56,5045534.45,179
5518.02,6107284.84,180
5592.21,4961892.96,182
5142.33,4668240.3,183
5087.98,5693727.76,187
6203.27,4871394.16,188
6068.93,4862132.01,189
5636.23,6353450.02,190
5693.02,6348533.35,191
6132.41,4949683.48,192
6747.83,7448294.51,193
6614.71,4472918.58,194
5826.61,4801007.71,195
7381.0,4419216.11,197
5433.49,6423801.12,198
6866.04,7132884.02,199
5238.22,4462246.17,201
5319.63,4747420.44,202
6536.53,6809190.94,203
7426.36,4814684.28,204
5579.33,6154951.15,205
6532.08,6269415.32,206
6905.46,4461746.17,207
7521.08,6584244.13,208
6228.33,6931732.41,209
6583.57,5033404.45,210
6226.91,5007755.01,211
6092.47,4867028.57,212
7624.57,5799938.48,213
7225.58,5680089.83,214
5044.89,4590955.24,215
6677.05,4602219.43,216
6828.24,8599523.5,217
6601.95,4760337.87,218
6098.7,6349433.35,219
6115.72,4669233.0,221
5473.76,4527567.03,222
7254.59,4928352.87,223
6330.85,5827352.02,224
5592.45,4989575.63,225
4806.76,5832241.88,226
5875.78,5352978.48,227
6180.16,6073216.3,228
5057.76,5781278.86,229
6733.05,4613737.64,230
5941.12,4329594.45,231
5739.81,6228217.31,232
6461.71,4870794.16,234
5734.39,5927323.37,235
5540.69,7961932.94,236
6424.88,4417716.11,237
5606.67,6106237.71,238
6669.1,7597020.25,239
5759.93,6197798.55,240
6694.67,5214500.1,241
7085.88,7091215.74,243
7505.84,4792393.47,244
6449.67,4734961.16,245
7610.95,4752314.0,246
6572.22,5207250.33,247
8122.93,6525966.46,248
7836.22,9547419.79,249
6207.32,4405056.84,250
5327.29,6919160.22,251
6478.45,7328819.94,252
7089.35,7825659.05,254
4741.89,4714735.23,255
6763.13,7684161.52,256
5448.46,7798587.78,257
5395.27,6632180.78,258
8179.35,6282713.14,259
7163.64,4730897.73,260
5642.94,6831044.53,261
5515.16,6829544.53,262
6380.83,4540197.41,263
6009.21,6493018.01,264
5180.57,4867228.57,265
6747.91,5066588.66,266
6969.82,7679844.85,267
6460.58,6009734.59,268
5748.77,6601514.55,269
5688.12,6835731.23,271
6243.53,6805090.94,272
5576.87,5799338.48,273
5784.47,4605670.29,276
7053.09,4593487.9,277
5511.34,5504739.26,278
7569.93,4617078.71,279
6877.26,8037117.93,280
5318.21,5813605.24,281
5753.08,5593326.36,282
7641.82,4330494.45,283
6270.22,5110965.3,284
6071.64,4527467.03,285
5748.35,7003391.71,286
6674.06,5324351.9,287
6684.11,4812184.69,288
7758.34,4337925.99,289
5624.87,7619198.02,290
5620.25,5806238.53,291
5191.06,6323603.92,292
5928.98,5046334.45,293
6674.31,5016850.41,294
5360.72,6053208.39,295
6733.49,4606070.29,296
6186.17,5609739.98,297
6359.78,5387060.47,299
6054.06,5672732.7,300
5599.98,5046374.73,301
6056.01,6199893.89,302
6556.0,5522652.89,303
6413.18,4521417.7,304
5753.39,6935161.58,305
6399.31,4471077.7,306
6350.41,8754959.16,307
5773.15,4419255.91,308
6504.35,6280413.14,309
5277.49,7289687.39,310
5444.08,5149509.91,311
7066.46,5723839.81,312
5080.25,5056734.4,313
6625.52,6839916.1,314
5575.15,4660908.76,316
5516.02,7185158.57,317
6266.22,5148109.91,318
5825.86,5275435.34,319
7766.98,7636657.06,320
7357.12,4656540.45,321
5415.35,5845631.63,322
5300.55,5785804.02,324
6120.52,8004245.32,325
4964.57,6007141.4,326
6214.18,4944693.9,327
5028.78,4469995.9,329
7515.44,6376578.24,330
5760.17,4594087.9,331
7028.23,5140449.4,332
6309.62,4856280.35,333
4963.01,4435315.18,334
6883.33,5486072.17,335
6021.96,5859571.54,336
6297.22,5444691.72,337
6424.77,6382638.77,338
5949.93,4987347.14,339
6511.77,5485137.7,340
6222.09,5126865.52,341
4810.01,5927122.45,342
7255.7,9998818.75,343
6844.6,7028203.45,344
5936.88,5111465.3,345
6151.9,5254024.47,346
7486.61,7330354.02,347
6405.49,7311912.77,348
7287.29,4871294.16,349
6552.08,5689969.27,350
7342.24,4670991.16,351
6643.11,5485437.7,352
5190.77,6041350.23,353
7997.51,4869594.16,354
5315.44,5528104.95,356
6437.27,7921283.64,357
5673.54,5262912.21,358
5454.34,5255824.47,359
7167.68,5728145.22,360
5510.54,4670991.16,361
6247.58,5711721.43,362
5216.99,4423248.9,363
6045.42,4351985.26,364
7939.96,6260422.33,365
7482.51,9660207.86,366
6186.34,5230804.32,367
5346.53,4565756.91,368
5876.57,6009946.96,369
6950.68,5602635.98,370
6319.3,5459031.21,371
5380.01,7602226.76,372
6848.08,7192192.18,374
5774.53,5296397.42,375
5375.37,4659208.76,376
6887.17,6111879.26,377
6263.09,6805490.94,378
6564.05,4550557.84,379
4708.65,5031804.45,380
6561.53,4455596.83,381
6617.28,7813203.3,382
5328.85,5528555.36,383
5756.29,6701529.97,385
6183.83,4734276.86,386
5321.21,7438751.81,387
6371.31,5040235.99,388
6594.65,6304159.41,389
5517.86,6230752.36,391
6638.76,7677296.09,392
7211.3,7884667.63,393
6634.36,4329694.45,394
7544.88,7171419.2,396
7169.55,5529455.36,397
6896.95,4659308.76,398
5956.44,6816251.43,399
7187.35,4734061.16,400
5795.7,4868753.75,401
5227.24,4957615.01,402
5993.48,7872631.63,403
7056.17,4602019.43,404
5786.98,4352585.26,405
5699.83,5054995.26,406
6916.95,4734476.86,407
8085.97,11478919.18,409
6582.7,7920932.7,410
4628.16,5971023.29,411
5202.64,5445291.72,412
5725.43,5067788.66,413
6901.52,6462579.11,414
5317.52,6230552.36,415
5387.8,4958115.01,416
7288.77,4748720.44,417
5442.38,5646588.5,418
6998.47,4940674.0,419
5826.59,6356401.12,421
6257.33,7113850.17,422
6587.72,5866283.51,423
6588.12,6676806.41,426
6790.97,5289863.38,427
7440.03,6268453.86,428
5805.64,4936517.12,429
6560.42,6376778.24,430
6601.29,4796211.15,431
5369.75,6703560.78,432
5774.4,5805170.2,433
4799.33,6246851.42,434
5582.87,5093340.92,435
5023.07,6632182.52,436
5517.38,4787617.84,437
5593.22,5178949.28,438
6350.22,4418416.11,439
6231.31,5040235.99,440
7472.88,5067251.39,441
5625.76,5496689.9,442
5839.45,7169566.03,443
6465.68,6782180.25,444
6878.53,7069287.24,445
5692.59,6839335.83,446
6367.67,4999294.78,447
7328.0,5296520.71,448
5920.98,4527567.03,449
6100.52,4738312.02,450
5493.58,4869653.75,451
4883.82,5152831.97,452
6512.6,6348433.35,453
4669.69,4829583.35,454
6597.6,4415864.29,455
5368.73,5357836.3,456
4949.17,4949583.48,457
5327.59,5969442.26,458
6909.88,4339025.99,459
5840.9,7558119.55,460
7290.91,4676174.2,461
5914.62,7166177.36,462
5384.26,6767932.43,463
6353.71,6398537.83,464
7046.13,4614036.87,465
6269.2,5523952.89,467
5441.92,4996362.87,468
5823.75,5791139.46,469
6590.33,7760440.79,470
5751.33,4893384.97,471
6677.78,4718680.29,472
5930.02,5300933.2,473
5576.87,6382238.77,474
8373.49,6266453.86,475
5500.42,7171535.25,476
5689.67,5177872.5,477
5548.2,5010161.94,478
6936.64,7249758.08,479
6427.4,8968442.73,480
7062.22,6878598.99,481
5594.76,6711231.07,482
5457.82,6582044.13,483
6929.26,4395525.3,484
6367.51,4536498.57,485
6167.29,5326572.18,486
5776.05,5290263.38,487
6738.42,6270215.32,488
6092.94,4687290.23,489
7399.05,6007141.4,490
7124.72,5294652.82,491
5448.56,6506732.0,492
6810.59,6271145.22,493
7504.9,4928065.7,494
7683.58,9719894.13,495
6010.81,7106636.82,496
7302.77,4388765.99,497
6069.25,7330954.02,498
6258.86,5113195.59,499
6769.73,4806649.56,500
5699.22,6508063.91,501
5567.86,7781688.72,502
5251.69,4473118.58,503
6169.04,5574056.91,504
5973.62,5690069.27,505
5340.19,4896296.28,506
5227.0,4984588.17,507
6304.28,7576196.22,508
7396.18,6756935.28,509
5134.65,6151489.6,510
5601.7,5125324.48,511
7702.81,6976062.34,512
6436.26,4555374.52,513
6515.98,6432168.06,514
5678.76,6638843.52,515
5229.78,7262659.94,516
6043.04,7788319.86,518
7009.5,6257922.33,519
6024.24,5081917.35,520
6187.85,6402916.56,522
6898.11,5791239.46,523
6839.06,4792993.47,524
5119.62,4483736.98,525
6110.7,8023821.65,526
7450.69,5093840.92,527
5828.79,5901824.68,528
5686.6,4688242.34,529
7053.63,4801207.71,530
5251.7,4741007.72,531
6092.71,5090982.61,532
7088.67,6683430.7,533
6950.77,4901742.02,534
6264.54,5521852.89,535
6161.77,6279613.14,536
6678.19,5289863.38,537
7038.16,5768987.3,538
5384.17,6636778.74,539
7240.05,4606170.29,540
6630.47,4932649.44,541
